x_coor,y_coor,price,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
-122.185,47.6495,1040000,4,2.5,47502,10,3190,35110
-122.171,47.6622,925000,4,2.25,41984,9,2650,37318
-122.17,47.7443,600000,3,1.75,19876,9,2740,11499
-122.371,47.5512,354000,3,1.5,5750,7,1060,5750
-122.399,47.3196,204950,4,1.75,9344,7,1440,12884
-122.009,47.6122,675000,4,2.5,5400,8,2890,6538
-122.127,47.7193,995000,4,3.25,20012,11,3850,20707
-122.174,47.6162,800000,5,2,10960,7,2160,10960
-122.093,47.6863,472500,3,2.5,3711,8,1760,3762
-122.145,47.6191,549950,4,2.5,13500,8,2510,12350
-122.341,47.6842,575575,3,1.75,2897,7,2100,3854
-122.2,47.3329,545000,4,3.25,12275,10,3060,10925
-122.332,47.7446,340000,3,2.25,7434,7,1920,7737
-122.165,47.4944,225000,3,1,5512,6,1090,5837
-122.178,47.4048,299950,2,1.75,10506,7,1460,8153
-122.291,47.6642,829900,4,3.5,4000,8,1620,4000
-122.017,47.3659,340000,4,2.5,4200,7,2090,4200
-122.115,47.6913,515000,4,2.25,7800,8,2050,8050
-121.996,47.5718,601000,4,2.5,6906,8,2090,6370
-122.151,47.5101,470000,3,2.5,8581,8,2440,7849
-122.365,47.52,371500,3,1,6400,7,1230,6400
-122.114,47.7662,550000,3,1.75,45738,8,2340,38556
-122.374,47.2956,242550,4,2.5,7720,8,1630,7720
-122.361,47.7608,367500,3,1.5,9647,8,2090,9272
-122.308,47.2625,359000,4,3.5,8763,8,2030,7242
-122.254,47.2669,204900,3,2,8245,7,1260,8245
-122.293,47.354,850000,4,2.75,239580,9,1970,40392
-122.216,47.3344,187000,3,1.5,4452,6,1070,4366
-122.176,47.4375,326000,3,2.75,28000,7,2000,41817
-122.176,47.4375,340000,3,2.75,28000,7,2000,41817
-122.223,47.3864,330000,6,2.25,28535,8,1360,8250
-122.129,47.691,782000,4,3.5,7769,9,3310,7945
-122.231,47.7122,612000,4,2.5,5974,8,2140,5729
-122.365,47.7616,400000,3,2,7216,7,1920,7600
-122.391,47.7757,941500,5,3.5,9680,9,3080,13489
-122.342,47.6967,313000,2,1.5,747,8,1710,1280
-122.376,47.6849,735000,4,2.25,4250,7,1360,5074
-122.167,47.7698,471000,3,1.75,10123,8,2210,10852
-122.329,47.7604,350000,3,1,9800,7,1560,9450
-122.054,47.5327,530000,4,2.5,9601,8,2550,10500
-122.224,47.7379,415000,4,3,9548,7,1740,9750
-122.104,47.7264,639500,4,2.25,8994,8,2330,8396
-122.054,47.5936,580379,4,2.75,27820,8,2330,20000
-121.878,47.5163,378000,2,2.5,2513,8,1760,2891
-122.164,47.4579,265000,3,2.25,9298,7,1720,7875
-122.362,47.2955,212000,3,1.75,9750,6,1100,9900
-122.317,47.3497,400000,4,3,13068,8,2220,25265
-122.117,47.6363,750000,4,2.5,6491,8,1990,8447
-122.335,47.3408,384900,5,2.5,12750,8,1760,25919
-122.087,47.3627,176000,2,1,5200,6,1150,5330
-122.022,47.3794,350000,3,2.75,4632,7,2290,5012
-122.183,47.3729,168000,3,1,7210,6,1200,7650
-122.284,47.565,358000,4,2,3060,7,1410,5100
-122.098,47.7649,580000,3,2.75,32757,8,2720,35191
-122.174,47.725,442500,3,1.75,10280,7,1590,8100
-122.285,47.6668,515000,2,2.5,1249,8,1430,1328
-122.342,47.4426,554000,5,2.5,12900,8,2100,10751
-122.033,47.5868,659000,3,2.5,6320,9,2518,5819
-122.201,47.7166,414999,4,2.5,10098,7,1880,10000
-121.787,47.488,275000,3,1.5,10277,6,1680,11104
-122.289,47.4559,193000,2,1,8640,5,1320,13140
-122.121,47.4511,525000,4,2.5,4750,9,2460,4750
-122.104,47.7155,424000,3,2.5,7500,8,2040,8304
-122.366,47.6853,455000,2,1,5150,6,1520,3860
-122.377,47.5495,463000,2,1,5650,7,1210,5650
-122.216,47.6918,1100000,4,2.5,6300,7,2730,14659
-122.312,47.6962,523000,3,1.75,5413,8,1550,5413
-122.176,47.5999,615000,4,1.75,9830,8,2540,11990
-122.098,47.5533,1520000,4,4,11795,12,3930,11576
-122.363,47.6655,870000,5,4,5000,8,1910,5000
-122.024,47.6249,710000,3,2.5,9680,10,2970,8691
-122.357,47.2864,215000,3,1,9563,7,1280,9600
-122.398,47.6833,590000,2,1,6450,7,1530,5000
-122.194,47.3343,323000,5,2.5,13034,7,2440,13300
-122.155,47.4496,279000,4,2,7569,7,1480,8755
-122.371,47.7735,535100,3,2.25,7207,8,2350,7980
-122.175,47.5958,830000,5,2.25,19800,9,2120,16400
-122.164,47.688,815000,4,2.5,4203,9,3150,5169
-122.116,47.5937,535900,3,2.25,10880,8,2120,10240
-122.357,47.497,230000,3,1,8800,7,1480,8200
-122.211,47.4564,325500,4,1.75,8142,7,1840,8142
-122.167,47.4917,359000,3,2.25,4331,7,1690,3688
-121.867,47.5334,505000,3,2.5,5824,8,1890,4140
-122.167,47.5112,253905,3,1,8400,7,950,8400
-122.32,47.7125,369950,3,1.75,4860,8,1480,7200
-122.032,47.3875,350000,3,2.25,8378,7,1870,8378
-122.298,47.6726,650000,4,2.25,2500,8,1660,4000
-122.463,47.4367,295000,3,1.75,15246,6,1500,16988
-122.37,47.7648,620000,3,1.75,28046,8,2190,26308
-121.756,47.5371,2000000,2,2.5,920423,12,2720,411962
-122.343,47.4798,246000,3,1,7410,6,1070,7410
-121.918,47.695,430000,3,2.75,12860,7,2260,12954
-122.285,47.5503,509990,3,2,4859,6,1360,4558
-122.187,47.7012,490000,4,1.75,9500,7,2010,10000
-122.322,47.4006,385000,4,2.75,10454,8,1870,10500
-122.064,47.6374,769000,4,2.5,6733,9,2570,6496
-122.341,47.328,185000,2,1,9100,6,840,9344
-122.229,47.7313,303500,3,1.5,10464,7,1420,10464
-122.371,47.773,468000,4,2.5,8165,8,2360,7980
-122.15,47.3741,449950,4,2.5,10000,9,1850,9438
-122.342,47.7064,235000,2,1.5,1805,7,880,5060
-122.031,47.4823,520000,4,2.5,34947,9,2490,39639
-122.331,47.4815,203000,2,1,9067,6,1080,6647
-122.115,47.616,657000,5,2.5,10190,7,2040,8560
-122.371,47.5196,275000,3,1,7800,7,1230,7070
-122.174,47.7439,540000,4,2.25,7453,9,2700,8468
-122.151,47.5002,455000,4,2.5,4502,7,2360,4502
-122.298,47.6937,458500,2,1.75,6828,7,1250,6828
-122.193,47.4734,549900,4,3.5,4751,10,3490,5700
-122.292,47.6954,750000,3,1.75,10578,8,1570,10578
-122.278,47.478,235000,4,1.75,8891,7,1450,9013
-122.05,47.359,286000,4,2.5,7930,7,1490,7930
-122.217,47.6899,2650000,4,3.5,13730,11,3210,15306
-122.134,47.6554,602000,4,1.75,14000,7,1910,8285
-122.31,47.6768,640000,3,1.5,4080,7,1880,4080
-122.168,47.3812,267000,3,1.75,10920,8,1720,8260
-122.038,47.5975,712000,4,2.5,4385,8,2670,4644
-121.81,47.526,244500,2,1,9000,5,1290,9000
-121.81,47.526,301000,2,1,9000,5,1290,9000
-122.354,47.6413,990000,4,2.5,6325,8,2340,4375
-122.027,47.5838,739999,4,2.75,6500,10,2960,6970
-122.289,47.5755,480000,4,1.75,4322,7,1820,4322
-122.343,47.7325,305000,3,2.5,1622,8,1340,1188
-122.368,47.6847,703300,3,2,3525,8,1760,3760
-122.281,47.3336,265000,4,1.5,8468,7,1580,8260
-121.714,47.4815,600000,4,2.5,35009,9,2330,35040
-122.304,47.3862,253000,3,1,9750,7,1640,8050
-122.226,47.7185,617950,4,2.5,7950,8,1920,7713
-122.346,47.534,385000,4,3.25,2460,7,1260,4040
-122.274,47.5162,319000,3,2,9234,7,2230,10354
-122.117,47.615,696000,3,2.5,8023,7,1960,8964
-122.37,47.5518,345000,2,1,5750,6,1650,8625
-122.306,47.6902,380000,3,2.5,1778,7,1120,2187
-122.351,47.4444,647500,4,1.75,26036,8,2590,21891
-122.035,47.4782,725000,3,2.5,35271,9,3510,37194
-122.04,47.357,269950,3,1.75,7735,7,1530,7754
-122.036,47.7311,875000,4,2.5,32109,10,3800,35181
-122.345,47.5274,299950,3,1,9525,7,1680,7620
-122.194,47.6259,1880000,4,3.25,10929,10,1780,9999
-122.395,47.6876,430000,2,1,4802,7,1180,5000
-122.001,47.5772,495000,5,2.5,4942,8,2200,5924
-122.167,47.3926,275000,3,1.5,16200,7,1650,13950
-122.286,47.5263,333000,3,1,5040,7,1790,6178
-122.357,47.2843,247000,3,2.25,7941,7,1730,8051
-122.153,47.2737,204555,3,1.75,15000,7,2400,21715
-122.098,47.3542,432000,3,2,13673,9,2770,13804
-122.279,47.3171,175000,3,1.75,13056,7,1690,15750
-122.109,47.6244,556300,4,2.5,7140,7,1800,7565
-121.789,47.4944,286000,2,1,3475,5,1210,6769
-122.342,47.6931,320000,2,1.5,1200,8,1110,1363
-122.036,47.7687,815000,3,2.5,53143,9,2740,47916
-122.194,47.5071,385000,4,1.75,10757,7,1880,8319
-122.291,47.5807,1040000,4,1,5000,8,2550,5000
-122.35,47.3111,350000,4,2.25,13002,8,2450,11200
-122.173,47.3322,277000,4,2.5,5880,8,2370,6500
-122.268,47.5517,415000,6,2,5200,8,1800,5200
-122.316,47.7548,295000,3,1,8320,6,1090,8450
-122.405,47.5619,969000,4,2,5000,8,2360,6090
-122.357,47.5257,339888,4,1.75,6144,6,960,5160
-122.188,47.3599,269950,3,2.25,7003,7,1840,6680
-122.223,47.7051,1190000,3,2.5,4600,10,2560,7500
-121.983,47.5932,780000,4,2.5,12511,10,3100,10882
-122.086,47.3634,198000,3,1,5185,6,1120,5494
-122.172,47.4952,350000,2,1,28703,7,2740,6720
-122.231,47.732,350000,3,1,7680,7,1320,7373
-122.348,47.2938,319000,4,2.25,7350,8,2390,7350
-122.385,47.317,311000,4,2.25,8000,8,2230,8000
-122.026,47.3552,394000,5,3.25,4650,8,2850,4650
-122.312,47.6284,1340000,5,2.25,5800,9,3060,5800
-122.251,47.5919,2700000,5,2.75,13800,9,3850,36563
-122.353,47.7551,396000,3,1,9540,7,1680,9529
-122.189,47.6605,809000,4,1.75,8372,8,2180,10500
-122.162,47.6715,480000,3,2,7400,7,1560,7458
-122.323,47.6721,535000,6,1.75,6000,7,1560,4275
-122.357,47.5294,425000,5,2.75,5120,7,1580,5120
-122.366,47.6998,408000,3,2.5,1204,8,1460,1245
-122.227,47.5306,1260000,4,2.5,13100,10,3230,12745
-122.378,47.6886,310000,1,0.75,2885,6,980,4241
-122.036,47.3842,292000,3,2.5,7421,8,2200,4668
-122.312,47.4924,217000,2,1,9715,6,1140,9715
-122.174,47.4956,398500,4,2.5,6064,8,1520,7840
-122.284,47.6288,2250000,3,3,7200,9,3450,10800
-122.357,47.6465,700000,4,1.75,6000,7,1700,3460
-121.992,47.5842,585000,4,2.5,45860,9,2930,5020
-122.296,47.7736,399950,3,1,8910,7,1870,8640
-122.303,47.4868,235000,3,1.75,8540,6,1370,10204
-122.224,47.492,212000,3,1,6800,6,1430,6080
-122.061,47.6491,310000,3,2,9195,8,2080,9551
-122.061,47.6491,539000,3,2,9195,8,2080,9551
-122.303,47.6042,390000,3,3,1608,8,1940,1883
-122.092,47.632,560000,3,2.5,11935,9,2410,12350
-122.056,47.5865,800000,5,2.5,9024,9,3320,7665
-122.165,47.6392,1900000,4,3.25,112521,11,3140,26147
-122.114,47.6297,472000,5,2,9804,7,1930,7990
-122.125,47.606,502550,3,1.75,7875,7,1670,8000
-121.976,47.5977,830000,4,3.25,7809,9,3100,6465
-122.218,47.286,224950,4,2.5,9686,7,1750,9916
-122.307,47.7603,375000,3,2.5,6871,8,1950,7663
-122.066,47.7234,645000,3,2.5,19900,9,3160,20492
-122.353,47.6744,599000,3,2.75,2500,7,2040,5000
-122.211,47.3999,515000,4,2.5,12534,9,2630,12534
-122.215,47.305,135000,2,1,6685,5,880,6695
-122.016,47.5998,485000,3,2.5,4218,8,1650,4559
-122.166,47.6331,890000,3,3.25,12765,9,2670,13447
-122.088,47.3423,215000,3,1,10125,7,1230,10125
-121.762,47.4805,299500,3,1,9600,7,1360,10140
-122.215,47.6294,800000,2,1,8750,7,3360,20115
-122.027,47.3834,275000,3,2.5,4244,7,1670,4251
-122.304,47.3431,256400,3,1.5,7800,7,1570,7800
-122.301,47.7439,310000,2,1,8149,6,820,8149
-122.287,47.5699,385000,1,1,5100,6,1540,2676
-122.187,47.4545,203000,3,1.5,9120,7,1640,9200
-122.337,47.7775,285000,4,2,6865,7,1460,7780
-122.021,47.6022,473975,3,2.5,3610,8,1830,2948
-122.134,47.4417,320000,3,1.75,9760,8,1890,8089
-122.361,47.6886,599000,5,2.75,4608,7,1620,3840
-122.377,47.5561,580000,3,2,4800,7,1640,4800
-122.262,47.3385,269500,4,2.25,7056,7,1650,6025
-122.34,47.4163,274000,2,1,6200,6,1410,14000
-122.253,47.752,347000,2,1.75,2162,8,1640,2128
-122.36,47.5517,270000,3,1.75,10905,6,1390,10839
-122.21,47.6203,1430000,3,2,12017,8,2000,12210
-122.321,47.3839,220000,3,1.75,7226,7,1760,7226
-121.987,47.2142,243000,3,1,15416,8,1190,10758
-122.311,47.5549,457500,3,1.75,4030,7,1840,5040
-122.328,47.6946,340000,2,1.75,7208,7,1880,8051
-122.29,47.6597,657500,4,1.5,5000,7,2170,5000
-122.024,47.3541,332500,4,2.5,4720,7,2090,4717
-121.776,47.4948,340000,3,2,10015,6,1570,10485
-122.261,47.5501,350000,4,3,16133,8,2500,11100
-122.291,47.5437,428000,4,2.5,5602,7,2000,6050
-121.781,47.4808,515055,4,2.5,8320,8,2430,9258
-122.1,47.6243,450000,3,1.75,8968,8,1990,8034
-122.32,47.5024,190000,3,1,8910,6,1330,9720
-122.403,47.5803,1000000,4,2.75,16538,8,1500,5130
-122.145,47.4661,299000,3,2.5,4600,7,2160,4751
-122.301,47.6304,508000,2,1,2500,7,2690,4800
-122.034,47.3896,294000,4,2.25,3746,8,2200,3591
-122.392,47.6875,320000,2,1,5820,7,1540,4076
-122.176,47.514,641000,5,2.75,8674,9,3250,8678
-122.116,47.7323,675000,3,2.5,98445,8,2830,54014
-122.153,47.422,255000,3,1.5,10296,7,1330,10296
-122.283,47.3035,286651,3,2.5,4997,7,2488,4998
-122.056,47.5952,607500,4,2.5,45738,8,2550,32040
-122.214,47.6874,765000,3,1,6500,7,2260,7200
-122.198,47.3439,334950,4,1.75,40973,8,2760,40973
-122.197,47.7006,426000,3,1,9147,7,1930,9906
-122.196,47.5975,775000,3,1.75,18730,7,1670,12154
-122.295,47.7349,343000,2,1.5,8526,6,1310,8504
-122.266,47.7738,470101,4,2.5,7800,8,2090,5721
-122.212,47.3137,195000,3,1.5,7800,7,1390,8415
-122.402,47.6791,772500,4,1,4410,7,2140,4500
-122.292,47.7481,450000,3,1.5,11740,8,2630,11740
-122.265,47.5427,1440000,4,3.75,9231,11,2160,6600
-122.146,47.6652,525000,4,1.75,8560,8,1700,8560
-121.77,47.4477,280000,3,1.5,11400,7,1390,9600
-122.273,47.326,270000,3,2.5,8640,7,1894,7974
-122.34,47.6916,406100,3,2.25,1332,8,1430,1448
-122.188,47.4732,332544,2,1.75,4187,7,1760,4084
-122.286,47.4523,110000,2,1,8250,6,900,8250
-122.304,47.6466,685000,6,2.25,5854,8,2300,5450
-122.371,47.7181,461000,4,1,8505,7,1480,8100
-122.198,47.7091,615000,3,2.25,8067,8,2120,9524
-122.353,47.6828,550000,2,1,3000,7,1890,3300
-122.19,47.6855,1060000,4,3.5,8100,11,2620,9346
-122.064,47.6847,685000,3,2.5,219978,8,2340,88862
-122.238,47.6308,1560000,5,2.5,16238,8,2870,16238
-122.016,47.3565,312000,4,2.5,5175,7,1830,5175
-122.137,47.6617,507500,3,1.75,9594,8,1930,9765
-122.311,47.369,217000,3,1,9827,7,1540,10187
-122.21,47.7243,439000,3,2.25,13477,7,1960,11344
-121.879,47.5401,620000,6,3.5,6875,8,3150,6663
-122.144,47.625,915000,4,2.5,8532,10,2950,6753
-122.296,47.5949,425000,4,2,5300,7,1330,1499
-122.298,47.6802,435000,2,1,5643,7,1280,5700
-122.035,47.363,305000,3,2.25,12414,7,1654,8734
-122.353,47.5346,276000,2,1,4000,6,1630,4000
-122.193,47.4051,327500,3,2.25,7200,8,1960,7201
-122.176,47.6673,810000,3,2.5,10481,9,2620,8895
-122.101,47.6971,715000,3,3.25,9055,10,2990,9598
-122.202,47.4243,272000,3,1.5,11760,7,1650,9855
-122.311,47.7492,266000,2,1,5559,6,1230,8100
-122.393,47.5175,543000,3,1.5,8364,7,2430,9040
-122.037,47.6256,400000,3,2.5,8064,8,1710,9554
-122.137,47.6122,509500,5,2.25,9000,7,2050,8800
-122.252,47.5137,495000,3,3.5,6250,8,2540,4010
-122.189,47.4814,424950,4,2.5,5564,7,2670,5626
-122.168,47.5121,230000,3,1,10875,7,1250,11200
-122.224,47.3871,235000,4,1.5,6150,7,1760,8276
-122.208,47.6879,763000,3,2,8752,6,2530,7680
-122.231,47.4975,350000,3,1.75,6150,7,1770,7380
-122.371,47.6321,900000,3,1.5,2260,8,2570,2400
-122.28,47.5289,250000,3,1,6060,6,1640,6364
-122.361,47.5294,225000,3,2.5,2040,7,1060,1478
-122.32,47.3804,255000,2,2,5433,8,1160,5264
-122.375,47.306,161700,4,1.75,7200,7,1790,7200
-122.262,47.4958,336000,3,3,13350,7,1740,10624
-122.339,47.727,410500,3,1,6800,7,1210,6800
-122.286,47.7601,502700,4,3.5,14016,8,1590,27903
-122.211,47.7256,505000,3,2.5,9601,7,2010,9943
-122.277,47.5576,250000,3,1,7650,7,1750,5760
-122.277,47.5576,570000,3,1,7650,7,1750,5760
-122.318,47.3762,349900,4,2.5,8796,8,2130,8796
-122.333,47.2769,465000,3,2.5,25663,10,2950,24347
-122.378,47.3241,625000,4,3.25,25639,10,3590,24967
-122.407,47.6514,655000,3,1.75,5102,7,1720,5102
-122.353,47.4738,469000,4,1.75,11347,8,1660,8911
-122.36,47.7625,355000,3,2.25,7200,8,1820,8250
-122.165,47.5878,596000,3,2.5,2631,8,1730,2751
-122.092,47.768,790000,4,2.5,36893,9,3020,36444
-121.985,47.6377,885000,4,2.25,86225,10,3850,97049
-122.291,47.5845,1030000,4,3.25,4000,9,2740,4000
-122.395,47.6501,710000,4,1.75,5400,8,2052,6000
-122.248,47.7445,428040,3,2.5,9266,8,2150,12550
-122.246,47.5817,1370000,5,2.25,13843,8,2680,8750
-122.357,47.6444,546000,2,1,3400,7,1180,3600
-122.289,47.6827,540000,4,1,5766,7,1500,5704
-122.286,47.6832,435000,3,2.5,3000,7,1470,5588
-122.038,47.6268,540000,4,2.25,10283,8,1870,11074
-122.351,47.5361,284000,2,1,7204,7,1200,7500
-122.184,47.4915,208000,2,1,5700,5,1000,5700
-122.326,47.7569,315000,3,1.75,7076,7,1540,10113
-122.362,47.6901,417500,2,1,5510,6,1200,4150
-121.97,47.6522,345000,3,1.75,38095,7,2060,38552
-122.387,47.6835,375000,3,2.5,1064,8,1330,1113
-122.305,47.7681,389800,3,1.75,12821,7,1540,12868
-122.185,47.7322,475000,3,1.75,7560,8,1890,9095
-122.05,47.6695,569000,4,2.25,41688,8,2350,37920
-121.956,47.5669,985000,5,4.25,108464,10,2810,155509
-122.044,47.6198,532000,3,2.5,8022,8,2030,7736
-122.374,47.5195,280000,2,1,5000,6,810,5000
-122.084,47.4353,435000,4,2,50112,7,2340,44967
-122.353,47.3261,223000,3,1,71191,6,1960,15378
-122.012,47.4617,390000,2,1,119790,7,2320,79208
-122.137,47.4437,315000,3,1.75,12800,7,1500,7875
-122.309,47.6102,612000,3,3,3700,7,1830,2480
-122.3,47.6155,591000,3,1.75,2400,7,1440,3600
-122.116,47.6381,800000,4,2.25,8436,8,2500,7632
-122.009,47.1958,225000,3,2,8400,8,1930,8459
-122.034,47.7479,589900,2,3,66646,7,3140,38790
-122.135,47.6558,565000,4,2.5,13156,8,2050,10940
-122.403,47.6438,650000,3,1.5,8448,7,1620,7920
-122.371,47.7195,499000,3,2.5,8505,8,1640,8100
-121.775,47.4807,280000,3,1,20562,5,1350,20562
-122.389,47.6949,649950,3,2.5,7500,8,2340,7500
-122.353,47.7321,420000,3,1.75,6360,7,1480,7260
-122.201,47.4217,319990,4,2.5,5293,7,1990,5313
-121.912,47.6565,265000,3,2,16535,7,1528,13295
-122.144,47.7609,482000,3,1.75,16474,7,1940,15601
-122.341,47.4326,452000,3,2.25,14810,8,2450,16715
-122.109,47.5513,1490000,4,4.25,13077,12,5030,15069
-122.336,47.7275,375000,2,1,8527,7,1490,6800
-122.386,47.6892,588000,5,3,4900,7,1370,4606
-121.986,47.5912,635000,4,2.5,10215,9,2890,10240
-122.187,47.3328,280500,4,2.5,6962,8,2170,6803
-122.308,47.2755,210500,2,1.75,8600,6,1310,7859
-122.383,47.303,196500,3,2,7000,7,1390,7500
-122.286,47.6578,1400000,5,3.5,8510,9,2610,6128
-122.219,47.7275,475000,3,1.75,8033,7,1630,7508
-122.029,47.6366,550000,3,2.5,9061,8,1930,8869
-122.2,47.6815,1580000,3,3.25,7200,11,1880,7200
-121.981,47.1938,240000,3,1.75,6687,7,1540,7242
-122.306,47.4935,272000,3,1,8100,6,1080,8100
-121.888,47.3085,408506,3,2.75,209199,8,2040,219229
-122.396,47.5577,640000,3,2.5,7500,9,910,6500
-122.21,47.2588,316000,4,2.5,7226,8,2160,7696
-122.325,47.5246,299000,4,2,12000,7,1390,6000
-122.31,47.6032,447500,2,2.25,2090,7,1550,2812
-122.117,47.515,736500,4,2.5,21904,9,3715,29170
-122.128,47.7333,665000,4,2,52567,8,3280,46676
-122.142,47.5596,707000,5,2.5,13212,8,2550,10826
-122.201,47.3948,215000,4,1.75,8000,7,1630,7700
-122.038,47.3577,275000,3,2.25,6415,7,1640,7253
-122.128,47.5634,648000,4,2.25,8240,8,2600,9898
-122.153,47.511,415000,4,2.5,8173,8,2080,7620
-122.314,47.6102,690000,3,2,1800,8,1890,3200
-122.16,47.4513,320000,4,2.75,13260,7,1980,11016
-122.194,47.5855,750000,3,1.75,8285,8,1970,8970
-122.347,47.6982,355000,3,2.25,1524,8,1370,1418
-122.182,47.4183,246000,3,1.75,7399,7,1460,7800
-122.205,47.5873,1160000,3,1.75,10464,8,2630,18872
-122.15,47.6677,744000,3,2.5,12187,8,2400,8999
-121.955,47.6426,1210000,3,3.75,24740,11,1690,20000
-122.375,47.3021,217000,3,2,6750,7,1930,7350
-122.205,47.5175,583000,3,2.5,5100,8,2270,5400
-122.362,47.6681,515000,2,1.5,5000,7,1530,4200
-122.139,47.622,594000,4,1.75,8000,8,2080,8000
-122.251,47.509,303100,3,1.5,5650,8,1640,5650
-122.051,47.579,430000,3,1.75,15225,7,1860,13588
-122.222,47.7212,708000,5,3.25,11778,8,1840,10403
-122.333,47.7344,221000,3,1,7260,7,1200,7888
-122.302,47.3499,325000,3,2.5,7205,8,2180,7611
-122.069,47.6642,1300000,0,0,28008,12,4740,35061
-122.307,47.719,385000,3,1.75,5950,6,1320,7830
-122.056,47.3545,359500,3,2.5,4689,8,1880,4593
-122.265,47.7703,433000,3,2,7200,7,2010,7200
-122.394,47.5671,525000,2,1,4950,7,1060,5500
-122.241,47.5102,356200,3,2,10062,7,2390,6650
-122.122,47.7275,595000,4,2,87120,7,2560,88426
-122.337,47.6489,560000,4,1.5,3420,7,1680,3420
-122.218,47.6454,2180000,4,3,21701,11,3120,18551
-122.379,47.6751,513000,4,2,4000,7,1510,5000
-122.388,47.6767,365000,2,1,2550,5,1120,5100
-122.356,47.55,368000,4,1.75,11942,7,1170,6986
-122.291,47.5846,870000,4,2.75,4000,8,2750,4000
-122.365,47.2884,225000,3,2.25,6808,7,1570,7881
-122.147,47.5544,1390000,4,4.5,24767,11,3370,32700
-122.18,47.3766,177000,3,1.75,8079,7,1540,7399
-122.127,47.6346,465000,3,1.5,9879,7,1610,10050
-122.381,47.5424,750000,4,2.75,6343,8,2250,6343
-122.183,47.3162,149000,3,1,2800,6,1040,2960
-122.114,47.7443,605000,3,2.5,47480,9,2760,42800
-122.342,47.6645,725000,3,2,5800,7,1620,4300
-122.189,47.5137,413900,4,2.25,5236,7,2470,5064
-122.331,47.4821,199950,3,1.5,6600,6,990,6600
-121.954,47.6422,400000,1,1,13679,6,1930,20624
-122.353,47.6744,870000,3,1.5,5000,8,2070,5000
-122.171,47.4022,292000,5,2.5,7666,7,1930,7415
-122.181,47.4557,225000,3,1,8012,7,1260,9060
-122.316,47.7181,466750,4,2,9139,8,1410,7311
-122.219,47.2909,330000,2,1.5,11954,8,1460,9730
-122.115,47.6336,770000,7,2.25,8145,8,2340,8145
-122.262,47.5426,802500,4,2.25,7000,8,1840,6440
-122.205,47.4036,378800,5,2.5,5400,8,2900,5476
-121.973,47.5879,795000,3,2.75,12487,10,3110,10837
-122.286,47.6986,460000,3,2,7320,7,1750,8220
-122.023,47.5665,567000,3,2.5,10908,8,2220,10975
-122.362,47.3207,209950,3,1.75,15570,7,2000,28200
-122.287,47.3226,415000,2,1,60113,7,1380,27442
-122.236,47.7494,424500,4,1.5,6985,7,1650,9501
-122.33,47.5102,261000,2,1,12500,6,1280,6250
-122.205,47.4197,365000,3,2.5,9696,8,2200,9915
-122.299,47.6156,631000,4,2,3240,7,1480,3600
-122.22,47.6229,3800000,5,5.5,42840,13,5070,20570
-122.391,47.6894,584000,3,2.5,3962,8,1340,3960
-122.503,47.3674,310000,3,1.75,82328,7,2100,205603
-122.016,47.5608,717000,4,2.5,7985,10,2650,8094
-122.4,47.6746,667000,3,1.5,8100,8,2210,8100
-122.34,47.482,190000,3,1,8100,6,1600,8100
-122.047,47.5202,430000,3,2,9000,8,2390,10000
-122.278,47.4481,213000,2,1,7380,6,1500,10075
-122.159,47.735,475000,3,2.5,3710,8,2030,3710
-122.44,47.4145,649000,2,2.75,23962,8,1820,32340
-122.121,47.5586,715000,3,2.5,13458,9,3180,13458
-121.998,47.5796,845000,4,3.5,19487,11,3360,19460
-122.048,47.3685,390000,3,2.5,8820,7,1850,10920
-122.302,47.5427,390000,4,3,5724,7,2340,7200
-122.135,47.4417,328000,4,1.75,7194,8,1820,7400
-122.305,47.3456,239999,3,2.75,8436,7,1550,8436
-122.306,47.3467,225000,3,2,7740,7,1540,7644
-122.133,47.5604,920000,3,1.75,11884,9,3020,9747
-122.121,47.6539,940000,4,2.75,9231,10,3380,10154
-122.273,47.5551,465000,3,1,4872,6,1070,4872
-122.261,47.3321,241000,3,2,7000,7,1510,10462
-122.185,47.3913,307550,4,2.5,5909,8,2550,5487
-122.254,47.7684,490000,4,2.5,9627,8,2650,9221
-122.015,47.6073,647000,4,2.5,6887,8,2790,7196
-122.018,47.5078,780000,4,2.75,231739,10,2670,91040
-121.996,47.5776,517500,3,2.5,4332,8,1740,4332
